id,title,published,updated,summary,authors,doi,primary_category
http://arxiv.org/abs/1610.06355v1,It is indeed a fundamental construction of all linear codes,2016-10-20T11:02:53Z,2016-10-20T11:02:53Z,"Linear codes are widely employed in communication systems, consumer
electronics, and storage devices. All linear codes over finite fields can be
generated by a generator matrix. Due to this, the generator matrix approach is
called a fundamental construction of linear codes. This is the only known
construction method that can produce all linear codes over finite fields.
Recently, a defining-set construction of linear codes over finite fields has
attracted a lot of attention, and have been employed to produce a huge number
of classes of linear codes over finite fields. It was claimed that this
approach can also generate all linear codes over finite fields. But so far, no
proof of this claim is given in the literature. The objective of this paper is
to prove this claim, and confirm that the defining-set approach is indeed a
fundamental approach to constructing all linear codes over finite fields. As a
byproduct, a trace representation of all linear codes over finite fields is
presented.",Can Xiang,,cs.IT
http://arxiv.org/abs/1612.04306v2,"Higher Order Oscillating Sequences, Affine Distal Flows on the
  $d$-Torus, and Sarnak's Conjecture",2016-12-13T18:23:14Z,2016-12-28T03:35:12Z,"In this paper, we give two precise definitions of a higher order oscillating
sequence and show the importance of this concept in the study of Sarnak's
conjecture. We prove that any higher order oscillating sequence of order $d$ is
linearly disjoint from all affine distal flows on the $d$-torus for all $d\geq
2$. One consequence of this result is that any higher order oscillating
sequence of order $2$ is linearly disjoint from all affine flows on the
$2$-torus with zero topological entropy. In particular, this reconfirms
Sarnak's conjecture for all affine flows on the $2$-torus with zero topological
entropy and for all affine distal flows on the $d$-torus for all $d\geq 2$.",Yunping Jiang,10.1090/proc/14487,math.DS
http://arxiv.org/abs/1702.05874v2,"The Complexity of All $(g,f)$-Factor Problem",2017-02-20T06:35:24Z,2018-05-31T02:17:57Z,"Let $G$ be a graph with vertex set $V$ and let $g, f : V\rightarrow
\mathbb{Z}^+$ be two functions such that $g\le f$. We say that $G$ has all $(g,
f )$-factors if $G$ has an $h$-factor for every $h: V\rightarrow \mathbb{Z}^+$
such that $g(v)\le h(v)\le f (v)$ for every $v\in V$ and
$\sum_{v\in{V}}h(v)\equiv 0\pmod 2$. Two decades ago, Niessen derived from
Tutte's $f$-factor theorem a similar characterization for the property of
graphs having all $(g, f )$-factors and asked whether there is a polynomial
time algorithm for testing whether a graph $G$ has all $(g, f )$-factors (A
characterization of graphs having all $(g, f )$-Factors, \emph{J. Combin.
Theory, Ser. B}, \textbf{72} (1998), 152--156). In this paper, we show that it
is NP-hard to determine whether a graph $G$ has all $(g,f)$-factors, which
gives a negative answer to the question of Niessen.",Hongliang Lu,,math.CO
http://arxiv.org/abs/1705.11090v2,A Ramsey Theorem for Multiposets,2017-05-30T09:48:17Z,2019-04-07T14:01:57Z,"In the parlance of relational structures, the Finite Ramsey Theorem states
that the class of all finite chains has the Ramsey property. A classical result
of J. Ne\v{s}et\v{r}il and V. R\""{o}dl claims that the class of all finite
posets with a linear extension has the Ramsey property. In 2010 M. Soki\'{c}
proved that the class of all finite structures consisting of several linear
orders has the Ramsey property. This was followed by a 2017 result of S.
Solecki and M. Zhao that the class of all finite posets with several linear
extensions has the Ramsey property. Using the categorical reinterpretation of
the Ramsey property in this paper we prove a common generalization of all these
results. We consider multiposets to be structures consisting of several partial
orders and several linear orders. We allow partial orders to extend each other
in an arbitrary but fixed way, and require that every partial order is extended
by at least one of the linear orders. We then show that the class of all finite
multiposets conforming to a fixed template has the Ramsey property.",Nemanja Draganić; Dragan Mašulović,,math.CO
http://arxiv.org/abs/1706.08381v2,Universal Peculiar Linear Mean Relationships in All Polynomials,2017-06-08T03:05:13Z,2017-10-23T00:27:16Z,"In any cubic polynomial, the average of the slopes at the $3$ roots is the
negation of the slope at the average of the roots. In any quartic, the average
of the slopes at the $4$ roots is twice the negation of the slope at the
average of the roots. We generalize such situations and present a procedure for
determining all such relationships for polynomials of any degree. E.g., in any
septic $f$, letting $\overline{f}_n$ denote the mean $f$ value over all zeroes
of the derivative $f^{\left(n\right)}$, it holds that $37$ $\overline{f}_1-150$
$\overline{f}_3+200\,\overline{f}_4-135\,\overline{f}_5+48\,%
\overline{f}_6=0$; and in any quartic it holds that $5$ $\overline{f}_1-6$
$\overline{f}_2+1\,\overline{f}_3=0$. Having calculated such relationships in
all dimensions up to 40, in all even dimensions there is a single relationship,
in all odd dimensions there is a two-dimensional family of relationships. We
come upon connections to Tchebyshev, Bernoulli, \& Euler polynomials, and
Stirling numbers.",Gregory Gerard Wojnar; Daniel Sz. Wojnar; Leon Q. Brin,,math.GM
http://arxiv.org/abs/1709.04254v1,Generation and properties of nut graphs,2017-09-13T11:11:07Z,2017-09-13T11:11:07Z,"A nut graph is a graph on at least 2 vertices whose adjacency matrix has
nullity 1 and for which non-trivial kernel vectors do not contain a zero.
Chemical graphs are connected, with maximum degree at most three. We present a
new algorithm for the exhaustive generation of non-isomorphic nut graphs. Using
this algorithm, we determined all nut graphs up to 13 vertices and all chemical
nut graphs up to 22 vertices. Furthermore, we determined all nut graphs among
the cubic polyhedra up to 34 vertices and all nut fullerenes up to 250
vertices.
  Nut graphs are of interest in chemistry of conjugated systems, in models of
electronic structure, radical reactivity and molecular conduction. The relevant
mathematical properties of chemical nut graphs are the position of the zero
eigenvalue in the graph spectrum, and the dispersion in magnitudes of kernel
eigenvector entries ($r$: the ratio of maximum to minimum magnitude of
entries). Statistics are gathered on these properties for all the nut graphs
generated here. We also show that all chemical nut graphs have $r \ge 2$ and
that there is at least one chemical nut graph with $r = 2$ for every order $n
\ge 9$ (with the exception of $n = 10$).",Kris Coolsaet; Patrick W. Fowler; Jan Goedgebeur,,math.CO
http://arxiv.org/abs/1710.03713v1,All Killing Superalgebras for Warped AdS Backgrounds,2017-10-10T16:38:51Z,2017-10-10T16:38:51Z,"We present all the symmetry superalgebras $\mathfrak{g}$ of all warped
AdS$_k\times_w M^{d-k}$, $k>2$, flux backgrounds in $d=10, 11$ dimensions
preserving any number of supersymmetries. First we give the conditions for
$\mathfrak{g}$ to decompose into a direct sum of the isometry algebra of
AdS$_k$ and that of the internal space $M^{d-k}$. Assuming this decomposition,
we identify all symmetry superalgebras of AdS$_3$ backgrounds by showing that
the isometry groups of internal spaces act transitively on spheres. We
demonstrate that in type II and $d=11$ theories the AdS$_3$ symmetry
superalgebras may not be simple and also present all symmetry superalgebras of
heterotic AdS$_3$ backgrounds. Furthermore, we explicitly give the symmetry
superalgebras of AdS$_k$, $k>3$, backgrounds and prove that they are all
classical.",S. Beck; U. Gran; J. Gutowski; G. Papadopoulos,10.1007/JHEP12(2018)047,hep-th
http://arxiv.org/abs/1801.05824v1,"All-fiber all-normal-dispersion femtosecond laser with nonlinear
  multimodal interference based saturable absorber",2018-01-17T19:04:40Z,2018-01-17T19:04:40Z,"In this letter, we demonstrate the first all-fiber all-normal dispersion
ytterbium-doped oscillator with nonlinear multimodal interference based
saturable absorber capable to generate ultrashort dissipative soliton pulses.
Additional to functioning as a saturable absorber, the use of multimode fiber
segments between single mode fibers also ensures the bandpass filtering via
multimode interference reimaging necessary to obtain dissipative soliton
mode-locking. The oscillator generates dissipative soliton pulses at 1030 nm
with 5.8 mW average power, 5 ps duration and 44.25 MHz repetition rate. Pulses
are dechirped to 276 fs via an external grating compressor. All-fiber cavity
design ensures high stability and $\sim$70 dB sideband suppression is measured
in RF spectrum. Numerical simulations are performed to investigate cavity
dynamics and obtained results well-matched with experimental observations. The
proposed cavity presents an alternative approach to achieve all-fiber
dissipative soliton mode-locking with a simple and low-cost design.",Uğur Teğin; Bülend Ortaç,10.1364/OL.43.001611,physics.optics
http://arxiv.org/abs/1801.06763v1,Spectral extremal results with forbidding linear forests,2018-01-21T04:38:09Z,2018-01-21T04:38:09Z,"The Tur\'an type extremal problem asks to maximize the number of edges over
all graphs which do not contain fixed subgraphs. Similarly, the spectral
Tur\'an type extremal problem asks to maximize spectral radius of all graphs
which do not contain fixed subgraphs.
  In this paper, we determine the maximum spectral radius of all graphs without
containing a linear forest as a subgraph and characterize all corresponding
extremal graphs. In addition, the maximum number of edges and spectral radius
of all bipartite graphs without containing $k\cdot P_3$ as a subgraph are
obtained and all extremal graphs are also characterized. Moreover, some
relations between Tu\'an type extremal problems and spectral Tur\'an type
extremal problems are discussed.",Ming-Zhu Chen; A-Ming Liu; Xiao-Dong Zhang,,math.CO
http://arxiv.org/abs/1806.06212v1,"Characterization of cycle obstruction sets for improper coloring planar
  graphs",2018-06-16T09:48:40Z,2018-06-16T09:48:40Z,"For nonnegative integers $k, d_1, \ldots, d_k$, a graph is $(d_1, \ldots,
d_k)$-colorable if its vertex set can be partitioned into $k$ parts so that the
$i$th part induces a graph with maximum degree at most $d_i$ for all $i\in\{1,
\ldots, k\}$. A class $\mathcal C$ of graphs is {\it balanced
$k$-partitionable} and {\it unbalanced $k$-partitionable} if there exists a
nonnegative integer $D$ such that all graphs in $\mathcal C$ are $(D, \ldots,
D)$-colorable and $(0, \ldots, 0, D)$-colorable, respectively, where the tuple
has length $k$.
  A set $X$ of cycles is a {\it cycle obstruction set} of a class $\mathcal C$
of planar graphs if every planar graph containing none of the cycles in $X$ as
a subgraph belongs to $\mathcal C$. This paper characterizes all cycle
obstruction sets of planar graphs to be balanced $k$-partitionable and
unbalanced $k$-partitionable for all $k$; namely, we identify all
inclusion-wise minimal cycle obstruction sets for all $k$.",Ilkyoo Choi; Chun-Hung Liu; Sang-il Oum,,math.CO
http://arxiv.org/abs/1808.09256v2,The Undirected Optical Indices of Trees,2018-08-28T12:43:53Z,2024-12-16T02:19:55Z,"For a connected graph $G$, an instance $I$ is a set of pairs of vertices and
a corresponding routing $R$ is a set of paths specified for all vertex-pairs in
$I$. Let $\mathfrak{R}_I$ be the collection of all routings with respect to
$I$. The undirected optical index of $G$ with respect to $I$ refers to the
minimum integer $k$ to guarantee the existence of a mapping
$\phi:R\to\{1,2,\ldots,k\}$, such that $\phi(P)\neq\phi(P')$ if $P$ and $P'$
have common edge(s), over all routings $R\in\mathfrak{R}_I$. A natural lower
bound of the undirected optical index is the edge-forwarding index, which is
defined to be the minimum of the maximum edge-load over all possible routings.
Let $w(G,I)$ and $\pi(G,I)$ denote the undirected optical index and
edge-forwarding index with respect to $I$, respectively. In this paper, we
derive the inequality $w(T,I_A)<\frac{3}{2}\pi(T,I_A)$ for any tree $T$, where
$I_A:=\{\{x,y\}:\,x,y\in V(T)\}$ is the all-to-all instance.",Yuan-Hsun Lo; Hung-Lin Fu; Yijin Zhang; Wing Shing Wong,,math.CO
